GRAND_ID,AREA_SKM,POLY_SRC,lon,lat,CRS,COMID
1550,16.3,SWBD,-75.3079646,42.09547404,WGS84,2614120
1551,2.9,SWBD,-77.17324216,41.89311084,WGS84,8112617
1552,2,SWBD,-77.12975258,41.88089239,WGS84,8112035
1553,41.4,SWBD,-78.93822193,41.94682717,WGS84,8974528
1554,2.1,SWBD,-85.00772377,41.75808765,WGS84,12262548
1555,0.3,SWBD,-75.48675811,41.70292859,WGS84,2598791
1556,2.9,SWBD,-86.06859133,41.67715332,WGS84,12265034
1557,3.7,SWBD,-78.56456782,41.58337618,WGS84,6879775
1558,3,SWBD,-84.91872694,41.55019246,WGS84,15677495
1559,55.2,SWBD,-80.49904726,41.6054471,WGS84,12995848
1560,21,SWBD,-75.23406697,41.41285695,WGS84,2743270
1561,5.5,SWBD,-81.20237508,41.38536623,WGS84,15588554
1562,5.2,SWBD,-80.11821285,41.404178279999996,WGS84,10223924
1563,7.4,SWBD,-88.34035234,41.36882906,WGS84,14780108
1564,2,SWBD,-88.25607901,41.35542298,WGS84,14779310
1565,28.4,SWBD,-80.75481968,41.37209784,WGS84,13160567
1566,13.5,SWBD,-80.43316104,41.29953783,WGS84,12999304
1567,7.7,SWBD,-88.63576302,41.25495957,WGS84,14780246
1568,1.3,SWBD,-76.05686352,41.27491868,WGS84,2603065
1569,1.9,SWBD,-84.43354188,41.20670892,WGS84,15649133
1570,10.2,SWBD,-88.22056823,41.2218725,WGS84,14780272
1571,2.9,SWBD,-81.31373374,41.18953156,WGS84,15588670
1572,9,SWBD,-81.12063766,41.14381464,WGS84,13156529
1573,6.6,SWBD,-80.80128874,41.12378623,WGS84,13154553
1574,6.3,SWBD,-80.98104962,41.09668159,WGS84,13154605
1575,6.6,SWBD,-77.64904699,41.02410068,WGS84,8139726
1576,10.4,SWBD,-81.02764565,41.01011585,WGS84,13156617
1577,3.3,SWBD,-83.57007204,41.01919493,WGS84,15644350
1578,11.8,SWBD,-80.0705342,40.95021978,WGS84,10926467
1579,2.8,SWBD,-78.5401578,40.94388225,WGS84,4674951
1580,1.8,SWBD,-75.56500439,40.93621624,WGS84,4188067
1581,2.8,SWBD,-81.52556556,40.93954597,WGS84,19390072
1582,0.8,SWBD,-79.25788509,40.9224984,WGS84,4742045
1583,1,SWBD,-75.55935462,40.90462353,WGS84,4188099
1584,1.2,SWBD,-75.97456248,40.86381513,WGS84,4779123
1585,3.4,SWBD,-75.61060694,40.86314427,WGS84,4188127
1586,2.3,SWBD,-85.44426248,40.8409087,WGS84,18508620
1587,7.5,SWBD,-85.61714871,40.77567839,WGS84,18505930
1588,3,SWBD,-86.78575715,40.81623886,WGS84,18490850
1589,2.2,SWBD,-84.23345471,40.73745861,WGS84,15653089
1590,3.1,SWBD,-79.29000434,40.74919552,WGS84,4742203
1591,2.5,SWBD,-75.10221293,40.73426655,WGS84,2588241
1592,10.7,SWBD,-85.88029441,40.68587115,WGS84,18503021
1593,3.7,SWBD,-82.62987368,40.70749376,WGS84,15411537
1594,6.5,SWBD,-78.54914098,40.67075315,WGS84,4675029
1595,2.1,SWBD,-81.19006344,40.66253589,WGS84,19390338
1596,1.4,SWBD,-88.92735821,40.64965741,WGS84,13596143
1597,5.3,SWBD,-86.75411954,40.69411025,WGS84,18490804
1598,2.6,SWBD,-89.0378298,40.64016429,WGS84,13598199
1599,2.4,SWBD,-80.51494107,40.61673468,WGS84,3821125
1600,2.9,SWBD,-82.34434419,40.6396763,WGS84,15411561
1601,1.7,SWBD,-79.07935074,40.6139985,WGS84,4752394
1602,2.1,SWBD,-79.02930427,40.57758193,WGS84,4752418
1603,1.5,SWBD,-80.36298736,40.58006688,WGS84,3821197
1604,5.7,SWBD,-89.70530318,40.54800643,WGS84,13606234
1605,49.7,SWBD,-84.5006233,40.52702013,WGS84,18507902
1606,5.5,SWBD,-81.24810748,40.54401927,WGS84,19390360
1607,4,SWBD,-79.55859056,40.48272483,WGS84,4583036
1608,17.6,SWBD,-83.88311105,40.49466886,WGS84,3982190
1609,3.3,SWBD,-81.17466802,40.47963651,WGS84,19392688
1610,5.4,SWBD,-75.22331881,40.45981683,WGS84,2591169
1611,2.2,SWBD,-76.71652121,40.47332335,WGS84,4710088
1612,4.3,SWBD,-89.96982301,40.47946892,WGS84,13606866
1614,1.8,SWBD,-82.3462159,40.43105088,WGS84,15401692
1615,3.2,SWBD,-76.05313428,40.38655049,WGS84,4783455
1616,3.6,SWBD,-83.05421171,40.39293694,WGS84,5215571
1617,8.2,SWBD,-81.18643938,40.34003861,WGS84,19392758
1618,2.8,SWBD,-75.50368287,40.36807155,WGS84,4782261
1619,6.1,SWBD,-81.22115676,40.25461386,WGS84,19392818
1620,8.5,SWBD,-81.1866757,40.15116019,WGS84,19392940
1621,10.4,SWBD,-82.96552295,40.22586717,WGS84,5213525
1622,3.4,SWBD,-78.96258118,40.16597469,WGS84,4753802
1623,2.8,SWBD,-83.13537054,40.19322889,WGS84,5215631
1624,4.6,SWBD,-85.28826894,40.12488036,WGS84,18474963
1625,18.7,SWBD,-88.81110182,40.16343652,WGS84,13552363
1626,10.2,SWBD,-82.87983816,40.16640804,WGS84,5213569
1627,10.3,SWBD,-81.50894544,40.1081482,WGS84,15371886
1628,4.6,SWBD,-86.03829452,40.10199272,WGS84,18475493
1629,1.9,SWBD,-78.86647912,40.04178102,WGS84,4753818
1630,2.4,SWBD,-85.31188822,40.02685206,WGS84,18459512
1631,4.9,SWBD,-82.11129309,40.01058302,WGS84,15363971
1632,0.4,SWBD,-80.40100268,39.96257308,WGS84,19453797
1633,1.2,SWBD,-75.40602266,39.95731492,WGS84,4495926
1634,7.7,SWBD,-83.73118426,39.96756291,WGS84,3985570
1635,10.8,SWBD,-82.48111592,39.92058794,WGS84,15365797
1636,13.8,SWBD,-81.39420063,39.90773924,WGS84,15373746
1637,5.8,SWBD,-85.95142259,39.9291515,WGS84,18475747
1638,0.3,SWBD,-80.80004931,39.82751598,WGS84,19455345
1639,10.9,SWBD,-88.90145045,39.84531517,WGS84,13573183
1640,4.9,SWBD,-86.3050188,39.85030678,WGS84,18476853
1641,1.9,SWBD,-76.29405478,39.82540885,WGS84,4726459
1642,3.8,SWBD,-76.90188586,39.79382896,WGS84,4726567
1643,8.9,SWBD,-79.38360624,39.75688764,WGS84,3809077
1644,10.9,SWBD,-89.60050494,39.72256667,WGS84,13565434
1645,5.6,SWBD,-87.06591327,39.74069672,WGS84,10210093
1646,5.6,SWBD,-79.86613168,39.68908256,WGS84,3774013
1647,8.1,SWBD,-89.46981348,39.61799237,WGS84,13565484
1648,4,SWBD,-76.742785,39.63876997,WGS84,11687706
1649,4.8,SWBD,-83.23825833,39.61857613,WGS84,3484533
1650,2.4,SWBD,-82.04006081,39.5378009,WGS84,15419563
1651,4,SWBD,-89.25669825,39.49930132,WGS84,13565510
1652,14.6,SWBD,-79.31644024,39.49986541,WGS84,3809131
1653,0.7,SWBD,-79.13779224,39.51709684,WGS84,14364124
1654,5.5,SWBD,-86.88702092,39.46815122,WGS84,18465700
1655,10.4,SWBD,-84.01145115,39.51619647,WGS84,3932158
1656,19.8,SWBD,-84.99411987,39.51500678,WGS84,3922499
1657,3,SWBD,-79.13593775,39.41819861,WGS84,14365098
1658,6.4,SWBD,-76.57118155,39.45619533,WGS84,11689906
1659,42,SWBD,-88.69267435,39.51058785,WGS84,13771412
1660,2.4,SWBD,-87.80711558,39.42676791,WGS84,10286216
1661,2.7,SWBD,-89.89959124,39.43103805,WGS84,5914551
1662,3.4,SWBD,-75.06241163,39.41635565,WGS84,9485820
1663,2.6,SWBD,-83.90168508,39.38602193,WGS84,3933316
1664,6.3,SWBD,-76.88708897,39.41550202,WGS84,11690104
1665,24,McGill,-81.12046444,39.47525603,WGS84,15433940
1666,3.6,SWBD,-88.46698588,39.35708681,WGS84,10432462
1667,6.3,SWBD,-80.00581829,39.27853257,WGS84,4352142
1668,0.7,SWBD,-86.12655575,39.29956653,WGS84,18444198
1669,5.2,SWBD,-86.39522511,39.25949175,WGS84,18469826
1670,4.6,SWBD,-83.38457689,39.25813596,WGS84,5233276
1671,4.4,SWBD,-79.26074755,39.18737605,WGS84,14366062
1672,2.6,SWBD,-77.01744666,39.20956371,WGS84,11907484
1673,5.2,SWBD,-89.60152992,39.22345894,WGS84,13881962
1674,4.1,SWBD,-89.46664309,39.21261665,WGS84,13881966
1675,7.5,SWBD,-83.48159433,39.18643507,WGS84,5233322
1676,1.5,SWBD,-77.30373427,39.19220896,WGS84,4505924
1677,1.3,SWBD,-86.04468878,39.15048491,WGS84,18455377
1678,1.8,SWBD,-88.63727405,39.13737478,WGS84,10432442
1679,1.9,SWBD,-76.91293151,39.12973146,WGS84,11906404
1680,0.8,SWBD,-82.24602479,39.07745736,WGS84,19440981
1681,5.5,SWBD,-87.52941592,39.06298156,WGS84,10286370
1682,3.4,SWBD,-89.40330906,39.05191389,WGS84,13882012
1683,7.8,SWBD,-84.12002829,39.01952943,WGS84,3936200
1684,40.2,SWBD,-86.43413132,39.05506336,WGS84,18444186
1685,5.5,SWBD,-80.46597448,38.96532442,WGS84,167484384
1686,1.8,SWBD,-80.34859987,38.97581397,WGS84,3717624
1687,1,SWBD,-82.1523559,38.96488459,WGS84,25023779
1688,2.5,SWBD,-89.38176839,38.94313215,WGS84,13883134
1689,5.4,SWBD,-88.29031732,38.91227409,WGS84,10435494
1690,2.9,SWBD,-86.84291866,38.88380338,WGS84,18470438
1691,2.7,SWBD,-80.59225178,38.81767935,WGS84,19416609
1692,2.6,SWBD,-85.69500253,38.77995834,WGS84,18451125
1693,2.1,SWBD,-77.64088255,38.77128251,WGS84,22340715
1694,2.6,SWBD,-88.05645172,38.75981965,WGS84,10435514
1695,2.1,SWBD,-86.93379564,38.7272112,WGS84,18445824
1696,1.5,SWBD,-88.75945572,38.72311222,WGS84,10422476
1697,3.9,SWBD,-77.33911965,38.71433417,WGS84,22340737
1698,1,SWBD,-83.46801102,38.68458872,WGS84,1920376
1699,4.5,SWBD,-80.63101157,38.65764315,WGS84,19320753
1700,1.2,McGill,-85.10945136,38.63100709,WGS84,1824428
1701,4.2,SWBD,-87.04844141,38.54815818,WGS84,18446048
1702,1.4,SWBD,-77.46936115,38.532093,WGS84,4529735
1703,33,SWBD,-86.64055716,38.41152955,WGS84,18439526
1704,11.9,SWBD,-87.75772468,38.35055109,WGS84,10381977
1705,1.8,SWBD,-77.7625802,38.33830305,WGS84,8467625
1706,2.8,SWBD,-82.39296369,38.30250839,WGS84,3964910
1707,2.9,SWBD,-83.00091394,38.22541153,WGS84,1936724
1708,1.3,SWBD,-77.61171242,38.25007002,WGS84,8490336
1709,4.8,SWBD,-80.86636946,38.23314731,WGS84,4548092
1710,8,SWBD,-89.86602309,38.21691991,WGS84,13893080
1711,1.3,SWBD,-79.79789448,38.20853866,WGS84,8520739
1712,3.3,SWBD,-82.35985795,38.11205478,WGS84,3964924
1713,7,SWBD,-82.72631679,38.08988116,WGS84,908673
1714,27.8,SWBD,-83.49168746,38.06937882,WGS84,2091997
1715,1,SWBD,-78.48884731,38.10458892,WGS84,8567197
1716,73,SWBD,-88.96369575,38.11406055,WGS84,13779518
1717,44.7,SWBD,-77.78724047,38.05414556,WGS84,8502052
1718,10.6,SWBD,-85.23853135,37.9986989,WGS84,10266408
1719,1.2,SWBD,-86.11064269,37.983952,WGS84,10358682
1720,6.9,McGill,-89.94210303,38.05882469,WGS84,13893336
1721,8.9,SWBD,-79.96458234,37.97221762,WGS84,8523443
1722,1.1,SWBD,-78.31393348,37.91639685,WGS84,8568343
1723,1.2,SWBD,-82.88332648,37.84554003,WGS84,885683
1724,7.3,SWBD,-84.70999445,37.72138598,WGS84,1827856
1725,8.2,SWBD,-89.45186199,37.80532199,WGS84,13786766
1726,3.3,SWBD,-82.7132396,37.70868001,WGS84,886795
1727,27.9,SWBD,-89.08685321,37.71729794,WGS84,13786846
1728,6.4,SWBD,-89.28196462,37.63728719,WGS84,13786914
1729,3.2,SWBD,-89.14276026,37.62967299,WGS84,13786918
1730,2.1,SWBD,-89.09241214,37.62458996,WGS84,13786916
1731,7.9,SWBD,-88.91810813,37.59457155,WGS84,10147849
1732,15.7,SWBD,-86.43881524,37.60144996,WGS84,11621370
1733,1.5,SWBD,-81.80723265,37.60789961,WGS84,6935732
1734,3.5,SWBD,-76.90674829,37.43885112,WGS84,10064611
1735,2.7,SWBD,-82.38260581,37.42454104,WGS84,1089115
1736,6.1,SWBD,-77.6709997,37.42992887,WGS84,8608813
1737,2.2,SWBD,-79.95380551,37.38493649,WGS84,8627409
1739,2.2,SWBD,-83.45347224,37.30514093,WGS84,487998
1740,18,SWBD,-86.18181387,37.33075277,WGS84,4005048
1741,30.8,SWBD,-85.29281005,37.24900824,WGS84,4003170
1742,2.8,SWBD,-82.37530681,37.21799226,WGS84,1089159
1743,0.4,SWBD,-80.17497824,37.22539578,WGS84,8628485
1744,1.8,SWBD,-82.99035873,37.23016084,WGS84,454694
1745,9,SWBD,-77.6022457,37.25045705,WGS84,8608999
1746,1.7,SWBD,-84.18157008,37.19271402,WGS84,2081622
1747,68.6,McGill,-88.30677887,37.39912941,WGS84,11868782
1748,8.9,SWBD,-79.452346,37.05138185,WGS84,8627733
1749,1.9,SWBD,-87.04351616,37.05673855,WGS84,11630363
1750,14.6,SWBD,-80.65921764,37.03569604,WGS84,6884732
1751,71.1,SWBD,-79.63268545,37.07282428,WGS84,8627757
1752,255.1,UY,-87.95101717,36.76945692,WGS84,11880728
1753,574.8,UY,-88.04975819,36.37365783,WGS84,10580559
1754,19,SWBD,-84.21872434,36.96331949,WGS84,10191990
1755,32,SWBD,-86.06924011,36.87397373,WGS84,4037092
1756,159.5,SWBD,-84.89451031,36.92479626,WGS84,3575866
1757,5.8,SWBD,-76.617114,36.81634869,WGS84,10055844
1758,8.2,SWBD,-80.06074987,36.80885385,WGS84,8675525
1759,0.9,SWBD,-83.70158089,36.68171453,WGS84,10190052
1760,12.9,SWBD,-76.46975295,36.60285317,WGS84,10476589
1762,89.6,SWBD,-85.30865847,36.58277583,WGS84,10181611
1763,22.4,SWBD,-82.04043166,36.55493278,WGS84,19753499
1764,68.9,SWBD,-77.98471376,36.53120256,WGS84,12047944
1765,10.4,SWBD,-82.38513892,36.44542607,WGS84,936010034
1766,27.3,SWBD,-89.40232544,36.38148531,WGS84,938010261
1767,21.4,SWBD,-82.03085568,36.3295191,WGS84,19745238
1768,58.4,SWBD,-86.51238057,36.29924692,WGS84,18415999
1769,2.6,SWBD,-79.68880584,36.29163869,WGS84,8891518
1770,88,SWBD,-83.91711394,36.31631352,WGS84,14642725
1771,5.5,SWBD,-79.76275666,36.18093349,WGS84,8891632
1772,2.7,SWBD,-79.41727964,36.20411719,WGS84,8891566
1773,2.9,SWBD,-79.85651113,36.16801629,WGS84,8891692
1774,71.1,SWBD,-83.36273335,36.25286769,WGS84,22180504
1776,5.2,SWBD,-81.26619531,36.11880692,WGS84,9251770
1777,59.6,SWBD,-85.74259371,36.00682351,WGS84,18421593
1778,3.6,SWBD,-79.53346106,36.03867239,WGS84,8891504
1779,2.5,SWBD,-79.99569483,36.01728756,WGS84,8866564
1780,0.8,SWBD,-79.94489673,36.00376518,WGS84,8866568
1782,38.4,SWBD,-78.70687525,36.02375271,WGS84,933020075
1783,17.5,SWBD,-84.21872851,35.96767449,WGS84,14644099
1784,2.3,SWBD,-80.18245936,35.89252605,WGS84,9223533
1785,1.4,SWBD,-85.0697051,35.86901256,WGS84,19713233
1786,13.2,SWBD,-81.29770421,35.79895064,WGS84,9754012
1787,4.1,SWBD,-85.57556116,35.80144286,WGS84,18432931
1788,99.8,SWBD,-84.16214088,35.7175133,WGS84,22132779
1790,3.8,SWBD,-81.10841756,35.77772359,WGS84,9754016
1791,24.5,SWBD,-81.89317321,35.75107504,WGS84,9752880
1792,0.1,SWBD,-87.11497599,35.70263899,WGS84,25814893
1793,0.9,SWBD,-83.03468316,35.68309413,WGS84,22152013
1794,3.2,SWBD,-88.42127437,35.6823918,WGS84,19544768
1795,1.3,SWBD,-82.33852283,35.66754602,WGS84,22162024
1796,37,SWBD,-79.03261399,35.72447485,WGS84,8898028
1797,120.5,SWBD,-84.67343921,35.75730866,WGS84,22134331
1798,39.4,SWBD,-80.28606208,35.65498632,WGS84,9223755
1799,1.6,SWBD,-83.96023726,35.48899232,WGS84,19721367
1800,10.6,SWBD,-86.20605382,35.45792875,WGS84,19534830
1801,24.9,SWBD,-83.65187341,35.43299618,WGS84,19736643
1802,1.8,SWBD,-83.89181449,35.45719929,WGS84,19721391
1803,4.3,SWBD,-80.70842584,35.45391896,WGS84,9202163
1805,2.8,SWBD,-82.19884636,35.43629808,WGS84,12037819
1806,22.1,SWBD,-80.10654657,35.45663192,WGS84,9224691
1808,1,SWBD,-76.79738268,35.35280641,WGS84,1970695
1809,7.1,SWBD,-80.95372838,35.35447521,WGS84,9755528
1810,13.6,SWBD,-86.06252174,35.31208756,WGS84,19608287
1811,4.8,SWBD,-81.45527397,35.29688448,WGS84,12035489
1812,1.3,SWBD,-83.056314510000007,35.23611524,WGS84,19730740
1813,3.1,SWBD,-79.59631959,35.24593924,WGS84,9125224
1814,19.2,SWBD,-80.08321351,35.27639011,WGS84,9211952
1815,4.9,SWBD,-83.66080154,35.17685765,WGS84,19736833
1816,5,SWBD,-83.14567684,35.17273011,WGS84,19730770
1817,3.4,SWBD,-84.2458001,35.16240169,WGS84,19678295
1818,12.4,SWBD,-84.13727163,35.12384302,WGS84,19678407
1819,3.9,SWBD,-82.39648398,35.15143006,WGS84,9866134
1820,1.9,SWBD,-82.94305037,35.13102603,WGS84,11748043
1821,5.6,SWBD,-82.06067772,35.10902272,WGS84,12037907
1822,111,SWBD,-85.03769242,35.30805575,WGS84,19695241
1823,6.1,SWBD,-84.61299398,35.09658792,WGS84,19667987
1824,155.7,SWBD,-88.044108,34.88922498,WGS84,25314069
1825,1.8,SWBD,-82.68454839,35.06330718,WGS84,9866162
1826,2.8,SWBD,-81.88462129,35.08032956,WGS84,12035703
1827,36.1,SWBD,-81.0414471,35.10969049,WGS84,9756942
1828,21.5,SWBD,-83.77536461,34.99078409,WGS84,19680001
1829,39.1,SWBD,-85.46699773,35.0498742,WGS84,19695945
1830,3,SWBD,-82.30905946,35.01157851,WGS84,9698321
1831,8.8,SWBD,-79.89280062,35.01785926,WGS84,9211360
1832,29.2,SWBD,-82.93904087,34.99225426,WGS84,11749803
1833,7.2,SWBD,-84.0763285,34.93229404,WGS84,19680569
1834,9.4,SWBD,-84.2667041,34.85361217,WGS84,19669395
1836,58.5,SWBD,-82.92012552,34.80323407,WGS84,11749985
1837,9,SWBD,-83.5533489,34.8310571,WGS84,6269348
1838,2.1,SWBD,-83.43947574,34.76379087,WGS84,6269416
1839,1.7,SWBD,-83.35315334,34.7271162,WGS84,6269458
1840,1,SWBD,-83.34501988,34.69381647,WGS84,6269476
1841,9.9,SWBD,-84.63752092,34.61302034,WGS84,6479571
1842,9,SWBD,-80.88735818,34.64162168,WGS84,9736600
1843,12.5,SWBD,-87.92696866,34.52926601,WGS84,19566898
1844,2.5,SWBD,-80.87763101,34.55443214,WGS84,9736634
1845,25.2,SWBD,-88.31282167,34.57571742,WGS84,18692283
1846,5,SWBD,-87.94863968,34.44497394,WGS84,19569440
1847,166.9,SWBD,-86.19566852,34.47035115,WGS84,19650220
1848,118.6,SWBD,-89.67564098,34.46830119,WGS84,15290238
1849,8,SWBD,-80.15529227,34.43959173,WGS84,9177384
1850,1.4,SWBD,-85.30501382,34.36379122,WGS84,6489362
1852,43.7,SWBD,-80.81064344,34.41163179,WGS84,9718371
1853,26.9,SWBD,-81.31303188,34.33553927,WGS84,9708028
1854,1.6,SWBD,-84.59475695,34.30099242,WGS84,6498796
1855,4.2,SWBD,-87.66827794,34.29530682,WGS84,19569546
1856,5.4,SWBD,-88.42137699,34.29832823,WGS84,18696329
1857,11.7,SWBD,-81.35853457,34.30684859,WGS84,9707906
1858,3.2,SWBD,-82.59218161,34.28872712,WGS84,11737677
1859,1.4,SWBD,-86.80527735,34.20650058,WGS84,18589236
1861,36.8,SWBD,-82.01133036,34.25051586,WGS84,9871412
1862,36.2,SWBD,-84.65223176,34.1456322,WGS84,6499032
1864,59,SWBD,-89.80626384,34.15339066,WGS84,15276780
1865,9.6,SWBD,-88.39985133,34.11567357,WGS84,18695469
1867,62.6,SWBD,-87.12722667,34.0371111,WGS84,18580339
1868,5.6,SWBD,-88.5273523,33.85609267,WGS84,18698527
1869,107.5,SWBD,-89.69365345,33.84480636,WGS84,18019730
1870,26.3,SWBD,-86.06805258,33.85910295,WGS84,26132819
1871,2.3,SWBD,-83.93957457,33.74232846,WGS84,6331666
1872,131.4,SWBD,-82.27855092,33.73937845,WGS84,11739127
1873,3.4,SWBD,-83.8055797,33.6671631,WGS84,6331138
1874,0.3,SWBD,-87.06030398,33.60699419,WGS84,18567463
1875,0.6,SWBD,-86.97729668,33.56554519,WGS84,18566549
1876,9,SWBD,-88.49078101,33.53794494,WGS84,18698737
1877,2,SWBD,-84.29384545,33.5151849,WGS84,6334322
1878,3,SWBD,-86.65189164,33.46462486,WGS84,21656572
1879,223.3,SWBD,-80.27293462,33.46390014,WGS84,9673564
1880,55.7,SWBD,-86.24078971,33.53606882,WGS84,26132779
1881,3.7,SWBD,-85.04150401,33.42229045,WGS84,3291076
1882,0.8,SWBD,-84.57989488,33.42982518,WGS84,6412902
1883,69.9,SWBD,-83.24333129,33.46830916,WGS84,1055183
1884,2.5,SWBD,-84.21672861,33.33762974,WGS84,6338550
1885,3.2,SWBD,-84.42055382,33.33182415,WGS84,6413436
1886,9.4,SWBD,-83.85790239,33.35961883,WGS84,6336538
1887,1,SWBD,-87.48011751,33.3034003,WGS84,18229761
1888,18.1,SWBD,-87.558389879999993,33.34704215,WGS84,18229631
1889,25,SWBD,-85.59158304,33.30019019,WGS84,22035573
1890,220.9,SWBD,-80.05439613,33.308191,WGS84,9644987
1891,8.8,SWBD,-81.52627941,33.2550091,WGS84,166757149
1892,1.8,SWBD,-84.03072616,33.194221,WGS84,6339622
1893,3.8,SWBD,-81.63295139,33.18197159,WGS84,22724739
1894,37.9,SWBD,-83.23086337,33.21245875,WGS84,1056833
1895,32.4,SWBD,-86.50252552,33.06685947,WGS84,22273576
1897,1.4,SWBD,-83.65520468,32.90892315,WGS84,6340532
1898,5.6,SWBD,-83.80648876,32.83482216,WGS84,6341554
1899,19.7,SWBD,-86.45997423,32.87141217,WGS84,22276470
1900,134,SWBD,-85.90803678,32.78043277,WGS84,22042685
1901,18.6,SWBD,-85.12065588,32.69760485,WGS84,3298722
1902,11.1,SWBD,-86.30059506,32.64523801,WGS84,22276622
1903,3.5,SWBD,-85.08948523,32.63387914,WGS84,3298784
1904,2.9,SWBD,-86.28917434,32.59796928,WGS84,22276644
1905,2.2,McGill,-85.88798664,32.55069727,WGS84,21713310
1906,6.6,SWBD,-85.03176003,32.55143327,WGS84,3298858
1907,3.4,SWBD,-88.50937206,32.48965268,WGS84,18533538
1908,14.2,SWBD,-88.79537886,32.49927752,WGS84,18195387
1909,27.1,SWBD,-83.93511798,31.93982574,WGS84,25327254
1910,126.3,SWBD,-85.10643095,31.78516908,WGS84,3443270
1911,6.1,SWBD,-86.44097753,31.43976765,WGS84,2378807
1912,2.2,SWBD,-85.71644411,31.39710135,WGS84,2189725
1913,3.5,SWBD,-89.56622192,31.20440299,WGS84,15701791
1914,1.8,SWBD,-89.12969133,30.88315715,WGS84,18109246
1915,11,SWBD,-88.33490836,30.74549634,WGS84,18095215
1916,83.5,SWBD,-84.83907732,30.77018709,WGS84,3517838
1917,28.9,SWBD,-84.57111808,30.43273539,WGS84,10365802
1918,12.8,SWBD,-85.18183106,30.19315308,WGS84,2135666
1919,18.6,SWBD,-81.8521604,29.51521407,WGS84,16624800
1921,4.4,SWBD,-81.34142566,28.86862748,WGS84,10997483
1922,31.2,McGill,-81.72780734,28.84680782,WGS84,16636508
1923,0.7,SWBD,-82.29607045,28.85238939,WGS84,16949752
1924,1.8,McGill,-82.28067897,28.76882608,WGS84,16949848
1925,5.7,SWBD,-81.21335129,28.38049428,WGS84,933090045
1926,5.5,SWBD,-80.94928027,28.33520232,WGS84,11003083
1927,35.2,SWBD,-81.2823424,28.2931324,WGS84,933090064
1928,0.8,SWBD,-81.16869671,28.25778139,WGS84,27805138
1929,11.9,SWBD,-81.20953898,28.21035078,WGS84,27805138
1930,64.5,SWBD,-81.38157146,28.2047346,WGS84,21478032
1931,6.3,SWBD,-81.24360741,28.14099403,WGS84,27805140
1932,1.7,SWBD,-81.74209389,28.05556092,WGS84,16801419
1933,2.6,SWBD,-81.69063925,28.05927461,WGS84,16794855
1934,1,SWBD,-81.71113764,28.058476,WGS84,16794855
1935,8.3,SWBD,-81.65300707,28.05090316,WGS84,16794855
1936,18.1,SWBD,-81.83816701,27.9711143,WGS84,933100040
1937,1.7,SWBD,-82.16187478,27.91722679,WGS84,16896736
1938,1.6,SWBD,-81.89366571,27.88474054,WGS84,NA
1939,1.1,GLWD,-81.85164073,27.86158173,WGS84,NA
1940,0.9,SWBD,-81.84387832,27.8541081,WGS84,NA
1941,0.2,SWBD,-81.7816922,27.85391214,WGS84,16802931
1942,1.3,SWBD,-82.0235838,27.83056828,WGS84,16896614
1943,0.4,SWBD,-81.8781508,27.81419949,WGS84,16801621
1944,121.1,SWBD,-81.26550703,27.9071394,WGS84,21484516
1945,1.7,SWBD,-81.99841774,27.80997418,WGS84,16894198
1946,3.6,SWBD,-81.85870208,27.79836964,WGS84,16801621
1947,1.4,SWBD,-82.03425119,27.785435,WGS84,16896668
1948,0.2,SWBD,-81.8253551,27.76388854,WGS84,16801647
1949,0.8,SWBD,-82.08911069,27.74481934,WGS84,16896698
1950,0.1,SWBD,-82.04170002,27.7331855,WGS84,16896686
1951,3.1,SWBD,-81.98589925,27.71873405,WGS84,16801745
1952,1.7,SWBD,-81.92546949,27.7031127,WGS84,16803135
1953,13.3,SWBD,-82.32747321,27.61986537,WGS84,16883592
1954,5,SWBD,-82.32673925,27.4841777,WGS84,16878344
1955,14.5,SWBD,-81.39895606,27.30401354,WGS84,21491938
1956,23.1,SWBD,-80.58633124,27.04179904,WGS84,16715620
1957,1418.8,SWBD,-80.80343709,26.94446346,WGS84,16742581
1958,3.4,SWBD,-80.35163708,26.37735249,WGS84,89748
1959,0.4,McGill,-80.49223349,25.75698161,WGS84,83648
2032,20.7,SWBD,-68.24362934,46.5436851,WGS84,805409
2034,52.2,SWBD,-69.33741323,46.3692813,WGS84,720012
2035,10.6,SWBD,-68.88432724,46.29848315,WGS84,807811
2036,18.5,SWBD,-69.60342629,46.20350635,WGS84,1698778
2037,5.3,SWBD,-69.31462937,46.17914938,WGS84,1712386
2038,52.5,SWBD,-69.27927283,46.21814456,WGS84,1712360
2039,4.6,SWBD,-69.63498932,46.14252466,WGS84,1698838
2040,5.3,SWBD,-69.09557834,46.04059651,WGS84,1698842
2042,4,SWBD,-70.21698549,45.93691478,WGS84,1703596
2043,25.1,SWBD,-69.84539753,45.9134942,WGS84,1702690
2044,110.3,SWBD,-69.34508191,45.98730641,WGS84,1702352
2045,6.4,SWBD,-70.03941958,45.84237101,WGS84,1703624
2046,6.4,SWBD,-69.11698319,45.82396931,WGS84,1702570
2047,9.9,SWBD,-69.37582406,45.82083719,WGS84,1702754
2048,34.4,SWBD,-68.79319496,45.75903529,WGS84,1700490
2049,12.3,SWBD,-69.37865628,45.65462779,WGS84,1022502
2050,63.3,SWBD,-67.79684001,45.71753679,WGS84,5194938
2051,29.1,SWBD,-69.87004724,45.66868003,WGS84,1022622
2052,6.9,SWBD,-67.84893941,45.61844582,WGS84,1981
